order_id,customer_id,order_date,status
1251,390,2025-08-29 22:57:50,completed
1252,586,2025-05-11 18:52:50,completed
1253,722,2025-07-17 20:01:50,completed
1254,468,2025-07-15 02:33:50,cancelled
1255,551,2024-11-12 06:38:50,completed
1256,529,2024-11-11 16:29:50,completed
1257,451,2024-11-16 05:23:50,completed
1258,171,2025-03-26 08:34:50,completed
1259,530,2025-08-31 00:49:50,pending
1260,93,2025-06-16 19:33:50,completed
1261,600,2024-12-18 04:54:50,pending
1262,403,2025-10-13 16:13:50,completed
1263,465,2025-06-08 23:16:50,completed
1264,466,2025-10-21 06:01:50,completed
1265,929,2025-04-05 21:46:50,completed
1266,127,2025-01-13 21:51:50,completed
1267,372,2025-10-18 13:45:50,completed
1268,811,2025-10-19 11:51:50,shipped
1269,564,2025-08-31 04:29:50,completed
1270,893,2025-01-17 09:41:50,completed
1271,149,2025-01-06 05:00:50,completed
1272,316,2025-10-21 00:31:50,completed
1273,186,2025-06-07 08:45:50,completed
1274,638,2024-12-28 05:05:50,completed
1275,876,2024-10-28 13:36:50,completed
1276,506,2024-10-24 19:01:50,completed
1277,465,2025-08-19 20:35:50,completed
1278,7,2024-12-01 18:43:50,completed
1279,644,2025-07-29 07:44:50,completed
1280,152,2025-02-05 00:16:50,completed
1281,875,2025-04-18 00:14:50,completed
1282,340,2025-08-13 18:24:50,pending
1283,183,2024-11-16 02:31:50,completed
1284,709,2025-03-16 18:47:50,completed
1285,990,2025-08-11 16:16:50,completed
1286,37,2025-08-14 11:04:50,completed
1287,920,2025-03-24 09:28:50,completed
1288,564,2024-11-25 12:58:50,completed
1289,712,2025-06-20 03:12:50,cancelled
1290,538,2025-04-08 15:31:50,completed
1291,112,2025-02-06 18:08:50,completed
1292,496,2025-09-09 15:10:50,completed
1293,438,2025-08-27 21:23:50,completed
1294,589,2025-04-02 07:38:50,shipped
1295,577,2025-04-21 03:44:50,completed
1296,828,2025-09-10 14:36:50,completed
1297,298,2025-08-30 06:50:50,shipped
1298,477,2024-10-22 02:06:50,completed
1299,213,2024-12-21 22:59:50,completed
1300,342,2025-05-22 12:07:50,completed
1301,656,2025-09-13 05:05:50,completed
1302,70,2025-03-15 07:55:50,completed
1303,786,2025-07-08 16:25:50,completed
1304,406,2025-10-08 09:26:50,completed
1305,180,2025-09-01 23:58:50,completed
1306,939,2025-04-13 20:35:50,completed
1307,494,2024-11-09 19:13:50,completed
1308,344,2025-06-14 17:02:50,completed
1309,856,2025-05-21 22:08:50,completed
1310,324,2025-08-07 22:48:50,completed
1311,702,2024-10-31 05:41:50,completed
1312,288,2025-04-21 01:14:50,cancelled
1313,548,2025-04-13 11:45:50,cancelled
1314,192,2025-08-10 18:29:50,completed
1315,323,2025-03-28 21:59:50,completed
1316,509,2025-03-10 12:10:50,cancelled
1317,974,2025-04-30 13:58:50,completed
1318,115,2025-07-17 08:16:50,completed
1319,95,2024-11-10 06:03:50,completed
1320,513,2024-11-03 15:02:50,completed
1321,895,2025-04-14 14:51:50,completed
1322,893,2025-04-07 03:54:50,completed
1323,211,2025-07-13 20:13:50,completed
1324,886,2025-06-14 11:50:50,completed
1325,46,2024-10-24 09:04:50,completed
1326,479,2025-08-22 01:26:50,cancelled
1327,675,2024-12-13 15:54:50,completed
1328,320,2024-11-02 17:53:50,completed
1329,198,2025-02-06 09:17:50,completed
1330,452,2025-07-21 09:54:50,completed
1331,281,2025-03-10 03:15:50,completed
1332,105,2025-09-05 16:37:50,completed
1333,278,2025-04-19 16:25:50,completed
1334,251,2025-10-17 08:41:50,completed
1335,347,2025-03-30 19:02:50,completed
1336,483,2024-11-16 03:06:50,pending
1337,56,2024-11-16 02:29:50,completed
1338,611,2025-05-10 04:50:50,cancelled
1339,457,2025-09-09 21:49:50,completed
1340,203,2025-03-30 09:57:50,completed
1341,998,2025-09-30 16:10:50,pending
1342,96,2025-06-17 17:13:50,cancelled
1343,467,2025-10-14 13:11:50,completed
1344,477,2025-09-16 21:54:50,completed
1345,918,2025-02-13 04:00:50,completed
1346,717,2025-04-26 11:16:50,pending
1347,500,2025-04-09 09:34:50,completed
1348,491,2025-06-22 02:27:50,completed
1349,357,2025-01-17 08:54:50,completed
1350,416,2024-12-26 15:11:50,cancelled
1351,666,2024-12-15 09:40:50,completed
1352,411,2025-03-25 16:34:50,completed
1353,562,2025-02-21 18:20:50,completed
1354,349,2025-06-25 11:09:50,completed
1355,804,2025-10-12 17:32:50,shipped
1356,711,2025-08-08 09:39:50,completed
1357,758,2025-09-26 20:09:50,pending
1358,607,2025-08-11 14:12:50,completed
1359,842,2025-04-06 16:11:50,completed
1360,613,2025-03-28 11:09:50,completed
1361,507,2025-08-23 11:25:50,completed
1362,837,2024-11-22 01:18:50,completed
1363,1,2025-08-15 19:56:50,completed
1364,545,2025-09-25 03:33:50,completed
1365,201,2025-09-02 17:33:50,completed
1366,814,2025-04-02 08:41:50,pending
1367,938,2025-03-26 12:50:50,completed
1368,627,2024-12-06 17:05:50,shipped
1369,302,2025-05-16 03:59:50,completed
1370,721,2025-07-30 00:05:50,completed
1371,289,2025-04-23 03:00:50,cancelled
1372,605,2025-02-19 12:49:50,completed
1373,416,2025-04-02 21:29:50,completed
1374,178,2025-07-28 05:47:50,completed
1375,864,2025-01-26 16:29:50,pending
1376,894,2025-05-23 03:23:50,completed
1377,664,2024-12-28 23:09:50,completed
1378,999,2025-06-28 20:32:50,shipped
1379,826,2024-12-04 03:46:50,completed
1380,953,2025-06-12 21:43:50,completed
1381,435,2025-01-22 13:37:50,completed
1382,232,2025-06-09 11:27:50,completed
1383,511,2025-08-26 23:41:50,cancelled
1384,276,2025-02-20 21:37:50,completed
1385,35,2025-07-28 17:28:50,shipped
1386,378,2025-08-08 14:50:50,completed
1387,146,2025-06-25 21:10:50,completed
1388,530,2025-07-18 07:34:50,completed
1389,484,2025-08-30 01:20:50,completed
1390,701,2025-09-26 20:09:50,completed
1391,55,2025-08-14 08:44:50,pending
1392,465,2025-07-21 23:35:50,completed
1393,340,2025-06-19 17:51:50,completed
1394,37,2025-03-21 08:15:50,completed
1395,745,2025-08-23 22:24:50,completed
1396,485,2025-03-04 00:45:50,completed
1397,299,2025-08-11 00:47:50,cancelled
1398,497,2025-09-05 23:23:50,completed
1399,803,2025-07-07 01:59:50,completed
1400,282,2024-12-28 18:22:50,cancelled
1401,619,2024-10-29 22:12:50,completed
1402,675,2025-08-20 22:14:50,completed
1403,718,2025-01-19 07:55:50,completed
1404,34,2025-01-22 16:00:50,completed
1405,957,2024-12-04 03:43:50,cancelled
1406,393,2025-07-02 12:54:50,completed
1407,172,2025-06-04 22:45:50,completed
1408,271,2025-04-16 00:46:50,completed
1409,476,2024-12-20 00:15:50,completed
1410,972,2025-03-25 14:52:50,completed
1411,700,2025-07-21 06:29:50,completed
1412,544,2025-06-21 07:14:50,cancelled
1413,817,2024-10-28 09:04:50,completed
1414,700,2025-10-04 09:38:50,shipped
1415,363,2024-12-10 16:45:50,shipped
1416,668,2025-05-31 19:03:50,cancelled
1417,822,2025-04-11 07:22:50,completed
1418,473,2025-09-22 17:30:50,completed
1419,603,2025-02-22 22:48:50,completed
1420,707,2025-07-15 09:48:50,shipped
1421,689,2025-03-31 16:05:50,completed
1422,101,2024-11-24 23:31:50,completed
1423,225,2025-10-07 13:27:50,completed
1424,25,2025-02-27 05:07:50,completed
1425,916,2024-11-20 18:47:50,cancelled
1426,726,2025-08-24 19:12:50,shipped
1427,385,2024-12-05 18:13:50,completed
1428,991,2025-09-18 17:56:50,completed
1429,260,2024-12-17 21:16:50,completed
1430,465,2025-09-25 01:45:50,pending
1431,926,2025-03-12 12:49:50,completed
1432,800,2025-04-05 07:15:50,completed
1433,341,2024-11-22 11:29:50,shipped
1434,452,2025-03-03 07:16:50,completed
1435,183,2025-02-01 18:30:50,completed
1436,788,2024-12-16 03:39:50,completed
1437,935,2025-09-01 19:11:50,completed
1438,75,2025-03-03 02:07:50,completed
1439,919,2025-02-27 13:06:50,completed
1440,956,2025-09-21 19:05:50,completed
1441,717,2025-05-09 07:14:50,completed
1442,528,2025-05-10 17:05:50,completed
1443,414,2025-06-30 14:32:50,cancelled
1444,4,2024-11-26 16:19:50,completed
1445,581,2025-10-09 14:12:50,completed
1446,311,2025-04-23 09:48:50,completed
1447,375,2025-09-10 19:10:50,completed
1448,471,2025-04-14 01:58:50,completed
1449,181,2025-03-19 19:17:50,completed
1450,307,2025-05-06 20:17:50,completed
1451,368,2024-12-15 19:49:50,completed
1452,195,2025-09-10 13:52:50,completed
1453,608,2025-01-27 23:51:50,completed
1454,554,2025-05-09 01:55:50,completed
1455,832,2025-07-04 16:58:50,completed
1456,58,2024-10-30 00:26:50,completed
1457,217,2024-11-12 11:12:50,cancelled
1458,963,2025-09-28 15:34:50,completed
1459,594,2025-07-23 03:52:50,completed
1460,145,2024-11-27 00:52:50,completed
1461,941,2024-10-31 15:03:50,completed
1462,134,2025-02-23 21:46:50,completed
1463,315,2025-09-10 01:02:50,cancelled
1464,175,2024-12-10 13:44:50,cancelled
1465,510,2024-11-23 02:12:50,completed
1466,824,2025-09-02 06:09:50,completed
1467,412,2025-04-12 22:48:50,completed
1468,141,2025-10-07 17:39:50,completed
1469,178,2025-02-08 00:42:50,completed
1470,776,2024-12-22 07:14:50,completed
1471,169,2025-10-13 10:40:50,completed
1472,103,2025-08-15 00:13:50,completed
1473,797,2025-09-10 18:29:50,completed
1474,8,2025-06-28 01:05:50,completed
1475,608,2024-12-06 21:46:50,cancelled
1476,812,2025-05-23 21:56:50,completed
1477,147,2025-10-11 03:18:50,completed
1478,245,2025-07-16 13:31:50,pending
1479,611,2025-08-30 21:07:50,completed
1480,643,2025-07-04 18:10:50,cancelled
1481,5,2025-03-25 10:31:50,completed
1482,98,2025-01-28 02:38:50,completed
1483,476,2025-07-25 15:19:50,completed
1484,55,2025-09-24 05:22:50,completed
1485,992,2025-01-06 20:59:50,pending
1486,687,2025-07-03 04:15:50,pending
1487,292,2024-11-18 19:28:50,completed
1488,825,2025-02-27 09:44:50,cancelled
1489,759,2025-06-11 00:11:50,completed
1490,805,2025-07-24 04:15:50,completed
1491,917,2025-07-12 02:09:50,completed
1492,334,2025-06-06 17:42:50,completed
1493,798,2025-10-03 09:19:50,completed
1494,756,2025-02-15 02:20:50,completed
1495,226,2025-02-01 12:02:50,completed
1496,912,2025-08-17 14:08:50,completed
1497,183,2025-02-09 18:34:50,completed
1498,199,2024-12-30 13:51:50,completed
1499,131,2025-03-09 05:26:50,completed
1500,140,2025-08-09 00:22:50,completed
1501,176,2025-06-17 13:31:50,completed
1502,161,2025-02-11 08:43:50,completed
1503,175,2025-09-13 19:02:50,completed
1504,422,2025-08-01 06:10:50,cancelled
1505,485,2025-06-29 05:42:50,cancelled
1506,439,2025-03-12 23:51:50,completed
1507,445,2025-02-25 06:25:50,completed
1508,588,2025-08-20 04:03:50,cancelled
1509,482,2025-05-23 00:07:50,completed
1510,544,2025-07-07 00:32:50,completed
1511,508,2025-10-13 02:33:50,completed
1512,750,2025-08-02 23:49:50,completed
1513,303,2025-02-10 03:27:50,completed
1514,686,2024-12-06 23:35:50,completed
1515,585,2025-10-17 13:59:50,completed
1516,791,2024-11-03 13:34:50,completed
1517,809,2025-10-17 11:16:50,cancelled
1518,649,2025-09-07 13:50:50,completed
1519,915,2025-09-08 01:29:50,completed
1520,437,2025-07-20 00:23:50,completed
1521,590,2025-10-14 18:39:50,completed
1522,902,2025-10-07 01:44:50,completed
1523,691,2024-11-19 16:03:50,completed
1524,375,2024-11-17 02:29:50,completed
1525,180,2024-11-11 10:28:50,completed
1526,727,2025-10-17 01:40:50,completed
1527,553,2024-12-31 09:20:50,completed
1528,595,2025-06-23 22:53:50,cancelled
1529,763,2025-10-16 05:53:50,completed
1530,274,2025-04-04 11:02:50,completed
1531,65,2025-05-26 07:08:50,completed
1532,540,2025-06-10 14:37:50,cancelled
1533,695,2025-06-19 21:39:50,cancelled
1534,377,2025-03-20 13:44:50,completed
1535,914,2025-10-11 01:17:50,cancelled
1536,920,2024-12-05 01:30:50,completed
1537,283,2024-11-30 02:15:50,completed
1538,896,2025-01-05 14:14:50,completed
1539,427,2025-09-07 23:23:50,shipped
1540,356,2025-07-26 03:35:50,completed
1541,194,2025-09-16 23:23:50,completed
1542,344,2025-02-17 15:46:50,completed
1543,806,2025-04-15 19:46:50,completed
1544,543,2025-08-21 20:49:50,cancelled
1545,581,2025-06-06 13:24:50,completed
1546,267,2025-03-27 04:55:50,completed
1547,866,2025-04-30 08:54:50,completed
1548,980,2025-04-20 08:34:50,completed
1549,293,2025-01-12 21:39:50,completed
1550,927,2025-01-19 21:49:50,completed
1551,120,2025-01-08 04:20:50,completed
1552,452,2025-04-02 17:13:50,completed
1553,725,2025-01-24 05:40:50,completed
1554,382,2025-04-02 10:14:50,completed
1555,125,2025-01-13 16:24:50,pending
1556,149,2025-05-17 14:54:50,pending
1557,994,2025-04-03 03:05:50,completed
1558,723,2025-07-08 09:46:50,completed
1559,151,2025-03-19 17:47:50,completed
1560,116,2025-06-05 09:49:50,completed
1561,565,2024-11-11 03:48:50,completed
1562,862,2024-11-03 11:44:50,completed
1563,57,2025-04-22 01:25:50,completed
1564,228,2025-01-29 17:38:50,completed
1565,86,2025-03-13 05:06:50,completed
1566,981,2025-06-07 20:47:50,completed
1567,503,2025-07-11 11:17:50,completed
1568,931,2025-08-27 15:08:50,completed
1569,875,2025-05-13 03:50:50,completed
1570,292,2025-05-07 10:05:50,completed
1571,575,2025-03-28 14:00:50,completed
1572,823,2025-06-06 22:31:50,completed
1573,435,2025-01-13 23:02:50,completed
1574,602,2025-05-22 03:58:50,completed
1575,487,2025-01-03 05:24:50,shipped
1576,956,2025-07-17 09:09:50,shipped
1577,420,2025-05-02 01:05:50,completed
1578,570,2025-03-10 12:16:50,completed
1579,191,2025-08-08 03:17:50,cancelled
1580,44,2025-03-19 16:36:50,cancelled
1581,506,2025-03-25 17:24:50,completed
1582,811,2025-06-16 06:06:50,completed
1583,855,2025-03-05 08:45:50,completed
1584,915,2024-12-24 19:47:50,completed
1585,705,2025-01-21 15:03:50,completed
1586,284,2024-11-05 02:53:50,completed
1587,371,2024-11-25 18:52:50,completed
1588,265,2025-08-07 13:00:50,completed
1589,123,2025-06-22 21:57:50,completed
1590,266,2025-08-11 23:59:50,completed
1591,473,2024-11-20 03:25:50,cancelled
1592,55,2024-12-30 10:15:50,completed
1593,979,2025-05-24 20:03:50,completed
1594,655,2025-03-19 08:38:50,pending
1595,644,2025-07-12 05:54:50,completed
1596,172,2024-12-09 18:53:50,completed
1597,309,2025-04-01 20:56:50,completed
1598,99,2025-10-14 21:28:50,completed
1599,141,2025-04-20 03:05:50,completed
1600,349,2025-04-30 14:31:50,pending
1601,159,2025-01-13 02:18:50,completed
1602,707,2025-01-26 16:44:50,cancelled
1603,565,2025-07-18 16:50:50,completed
1604,939,2024-12-19 12:34:50,completed
1605,357,2024-12-27 23:35:50,completed
1606,453,2025-04-25 03:57:50,cancelled
1607,994,2025-08-23 15:53:50,completed
1608,763,2025-10-20 08:06:50,cancelled
1609,711,2025-02-12 03:59:50,completed
1610,215,2025-02-15 08:13:50,completed
1611,782,2024-12-01 12:49:50,completed
1612,496,2024-11-29 23:54:50,completed
1613,34,2024-11-12 05:11:50,completed
1614,481,2025-07-11 17:08:50,completed
1615,309,2025-02-28 00:09:50,completed
1616,617,2024-12-10 03:03:50,completed
1617,360,2025-02-01 04:47:50,completed
1618,972,2025-01-04 22:22:50,completed
1619,513,2025-04-20 04:59:50,completed
1620,584,2025-08-31 06:37:50,completed
1621,223,2025-08-13 23:38:50,completed
1622,773,2025-03-15 05:02:50,completed
1623,517,2024-12-11 06:03:50,cancelled
1624,604,2025-06-22 10:49:50,completed
1625,855,2025-10-01 02:16:50,completed
1626,527,2025-05-04 12:18:50,completed
1627,478,2024-12-18 09:12:50,completed
1628,370,2024-12-30 14:53:50,completed
1629,85,2025-08-03 22:07:50,completed
1630,468,2024-12-20 11:23:50,completed
1631,455,2025-03-30 20:58:50,completed
1632,439,2025-05-18 08:59:50,completed
1633,377,2024-11-26 14:48:50,completed
1634,108,2025-10-02 14:48:50,completed
1635,88,2025-07-16 20:48:50,completed
1636,605,2025-05-12 11:49:50,shipped
1637,999,2025-01-16 01:28:50,completed
1638,414,2025-02-01 18:59:50,completed
1639,286,2025-05-27 22:36:50,completed
1640,775,2025-08-15 17:22:50,completed
1641,488,2025-09-16 11:27:50,completed
1642,286,2025-05-17 14:37:50,completed
1643,257,2025-06-11 02:12:50,completed
1644,31,2025-02-17 19:13:50,completed
1645,695,2024-11-18 01:36:50,completed
1646,696,2025-01-21 11:43:50,completed
1647,99,2025-03-26 18:44:50,completed
1648,505,2025-09-25 15:54:50,completed
1649,510,2025-02-02 08:47:50,completed
1650,829,2025-03-04 16:26:50,cancelled
1651,33,2025-07-27 23:53:50,shipped
1652,323,2024-12-21 11:33:50,cancelled
1653,34,2025-06-05 13:07:50,completed
1654,724,2025-09-24 09:01:50,completed
1655,733,2025-05-30 03:24:50,completed
1656,503,2024-12-17 17:48:50,completed
1657,482,2025-10-07 16:41:50,completed
1658,401,2025-01-10 15:08:50,completed
1659,693,2025-08-20 11:44:50,completed
1660,29,2025-03-16 09:08:50,completed
1661,829,2024-12-26 10:27:50,completed
1662,390,2024-11-04 19:26:50,completed
1663,360,2025-04-16 10:31:50,completed
1664,664,2025-02-24 06:20:50,completed
1665,890,2024-12-04 21:09:50,completed
1666,552,2025-04-12 04:06:50,completed
1667,433,2025-06-14 21:00:50,completed
1668,713,2025-05-25 07:06:50,completed
1669,585,2024-11-02 09:29:50,completed
1670,501,2025-08-11 02:56:50,completed
1671,509,2025-10-02 05:26:50,completed
1672,630,2025-09-28 09:15:50,completed
1673,651,2025-06-02 05:36:50,cancelled
1674,295,2024-11-29 16:18:50,completed
1675,824,2025-03-23 17:30:50,completed
1676,593,2024-12-08 21:59:50,completed
1677,581,2025-04-12 07:09:50,cancelled
1678,356,2025-06-22 12:18:50,completed
1679,824,2025-09-20 08:37:50,completed
1680,205,2025-09-26 16:25:50,completed
1681,465,2025-02-27 18:37:50,completed
1682,20,2025-07-29 05:01:50,completed
1683,512,2025-07-13 04:41:50,completed
1684,654,2025-06-18 08:04:50,completed
1685,580,2025-09-01 13:04:50,completed
1686,374,2024-11-21 15:17:50,completed
1687,702,2025-02-22 03:52:50,completed
1688,881,2025-06-01 12:25:50,cancelled
1689,867,2024-11-23 19:18:50,completed
1690,263,2025-03-17 19:15:50,completed
1691,117,2025-02-19 11:20:50,completed
1692,848,2024-11-05 06:56:50,completed
1693,433,2025-06-27 16:32:50,completed
1694,280,2024-11-09 05:15:50,completed
1695,564,2025-03-03 07:47:50,completed
1696,802,2024-11-12 22:36:50,completed
1697,306,2024-12-03 09:43:50,cancelled
1698,674,2025-05-18 10:47:50,cancelled
1699,144,2025-05-13 22:58:50,completed
1700,956,2025-08-10 22:37:50,completed
1701,954,2025-09-27 17:54:50,completed
1702,615,2025-07-03 01:20:50,completed
1703,599,2025-03-31 09:58:50,completed
1704,148,2025-02-19 12:18:50,completed
1705,419,2025-02-08 07:33:50,completed
1706,547,2025-08-19 00:36:50,completed
1707,434,2024-12-18 09:39:50,completed
1708,804,2025-02-25 08:01:50,pending
1709,377,2025-04-25 14:50:50,cancelled
1710,621,2024-11-01 20:02:50,completed
1711,940,2025-09-26 00:49:50,completed
1712,394,2025-02-21 07:40:50,completed
1713,832,2025-10-15 11:02:50,completed
1714,454,2025-07-22 06:59:50,completed
1715,93,2025-05-11 07:24:50,pending
1716,881,2025-02-19 08:18:50,cancelled
1717,901,2025-06-03 19:25:50,cancelled
1718,35,2025-09-16 12:55:50,completed
1719,755,2024-12-02 14:35:50,completed
1720,898,2025-04-10 21:32:50,pending
1721,268,2024-12-12 04:49:50,completed
1722,747,2025-04-20 12:43:50,cancelled
1723,29,2025-04-07 13:49:50,completed
1724,646,2025-09-15 19:16:50,completed
1725,411,2025-09-15 03:05:50,completed
1726,85,2025-03-27 09:41:50,completed
1727,993,2025-02-26 15:50:50,completed
1728,609,2025-09-19 03:59:50,completed
1729,895,2025-04-03 13:35:50,completed
1730,608,2025-03-04 04:48:50,cancelled
1731,425,2025-03-15 05:10:50,completed
1732,906,2025-05-11 11:58:50,completed
1733,572,2024-11-01 00:04:50,completed
1734,92,2025-09-07 07:03:50,shipped
1735,873,2025-01-31 07:49:50,completed
1736,615,2025-05-15 18:32:50,completed
1737,970,2024-12-06 10:15:50,completed
1738,446,2024-10-29 21:38:50,completed
1739,122,2025-06-11 20:36:50,completed
1740,833,2025-02-03 06:00:50,completed
1741,392,2025-03-18 22:36:50,completed
1742,844,2025-02-04 18:18:50,completed
1743,185,2025-10-03 05:31:50,completed
1744,1000,2025-01-03 23:23:50,completed
1745,255,2025-09-03 14:03:50,completed
1746,88,2025-10-07 19:34:50,completed
1747,408,2024-12-29 09:49:50,completed
1748,434,2025-10-22 11:50:50,completed
1749,571,2025-03-02 01:11:50,completed
1750,931,2025-04-10 06:35:50,completed
1751,613,2025-08-28 20:56:50,completed
1752,517,2024-11-13 23:21:50,completed
1753,380,2025-03-25 11:47:50,completed
1754,184,2025-08-04 00:42:50,completed
1755,348,2025-07-06 15:04:50,cancelled
1756,728,2024-12-28 01:25:50,completed
1757,321,2025-01-02 07:12:50,completed
1758,997,2024-12-26 15:00:50,cancelled
1759,925,2025-04-24 12:23:50,cancelled
1760,321,2025-08-31 07:38:50,completed
1761,504,2025-01-14 09:52:50,completed
1762,946,2025-01-07 16:59:50,completed
1763,153,2025-06-04 00:17:50,completed
1764,267,2025-01-23 00:35:50,completed
1765,917,2025-06-18 12:12:50,pending
1766,727,2024-11-11 13:27:50,completed
1767,867,2025-06-13 14:12:50,completed
1768,96,2025-01-05 02:27:50,completed
1769,173,2025-03-16 04:58:50,completed
1770,680,2025-03-10 18:02:50,completed
1771,786,2025-08-15 23:38:50,completed
1772,787,2025-05-23 01:20:50,completed
1773,292,2024-12-09 09:06:50,completed
1774,383,2025-10-05 02:30:50,completed
1775,30,2024-12-15 09:14:50,completed
1776,465,2025-10-19 20:35:50,completed
1777,6,2025-03-08 18:47:50,completed
1778,974,2024-11-13 19:44:50,completed
1779,884,2025-08-09 03:18:50,completed
1780,818,2025-09-16 08:25:50,completed
1781,391,2024-11-27 16:43:50,completed
1782,989,2025-03-01 04:20:50,completed
1783,873,2025-05-14 01:06:50,completed
1784,663,2025-05-08 11:23:50,completed
1785,306,2025-09-21 03:12:50,completed
1786,944,2025-05-31 22:56:50,completed
1787,368,2025-10-07 18:13:50,completed
1788,502,2025-04-28 15:17:50,completed
1789,577,2025-05-08 14:22:50,completed
1790,378,2024-12-07 12:56:50,completed
1791,96,2025-06-01 19:32:50,completed
1792,230,2025-04-14 13:48:50,completed
1793,508,2025-10-22 04:04:50,completed
1794,298,2025-09-18 15:10:50,completed
1795,153,2024-12-01 14:24:50,shipped
1796,255,2025-10-07 08:58:50,completed
1797,565,2025-03-22 17:08:50,completed
1798,523,2024-11-14 15:11:50,completed
1799,738,2024-12-09 13:47:50,completed
1800,600,2025-02-28 10:21:50,completed
1801,759,2025-07-05 23:12:50,completed
1802,403,2025-01-21 04:58:50,completed
1803,322,2025-05-23 21:24:50,completed
1804,639,2025-06-11 20:33:50,cancelled
1805,190,2025-04-14 04:18:50,completed
1806,690,2025-08-27 08:00:50,completed
1807,405,2025-07-21 23:05:50,completed
1808,472,2025-01-17 19:35:50,completed
1809,744,2025-09-23 22:43:50,completed
1810,708,2025-09-03 18:28:50,completed
1811,824,2025-10-10 20:30:50,completed
1812,196,2024-12-25 03:05:50,completed
1813,880,2024-10-30 21:17:50,completed
1814,666,2025-06-25 19:14:50,completed
1815,89,2025-09-07 16:17:50,completed
1816,433,2025-06-16 03:35:50,completed
1817,720,2025-01-15 03:52:50,completed
1818,881,2025-06-27 14:06:50,completed
1819,584,2025-02-23 05:23:50,cancelled
1820,9,2025-05-10 00:26:50,completed
1821,869,2025-10-22 12:31:50,completed
1822,568,2025-08-14 18:51:50,shipped
1823,498,2024-11-09 14:30:50,completed
1824,837,2025-08-31 21:02:50,cancelled
1825,541,2025-02-17 21:08:50,completed
1826,66,2025-08-13 09:40:50,completed
1827,485,2025-09-18 13:01:50,completed
1828,460,2025-09-05 19:27:50,completed
1829,744,2024-11-01 04:23:50,completed
1830,520,2025-04-16 13:19:50,completed
1831,617,2025-10-07 10:03:50,cancelled
1832,905,2025-09-23 13:13:50,completed
1833,854,2025-10-21 11:31:50,pending
1834,816,2025-09-21 22:28:50,completed
1835,290,2025-01-12 18:18:50,completed
1836,133,2024-12-05 20:35:50,completed
1837,104,2025-01-10 18:36:50,completed
1838,215,2025-07-01 08:20:50,completed
1839,268,2024-10-31 11:01:50,completed
1840,881,2025-01-11 04:57:50,cancelled
1841,441,2024-11-07 01:26:50,completed
1842,230,2025-02-15 02:40:50,completed
1843,48,2025-04-14 10:54:50,completed
1844,155,2025-08-03 08:02:50,cancelled
1845,107,2025-07-12 18:47:50,completed
1846,774,2025-06-03 13:58:50,completed
1847,801,2024-12-15 18:44:50,cancelled
1848,520,2024-12-13 16:07:50,completed
1849,211,2025-09-09 03:00:50,pending
1850,726,2025-01-10 22:23:50,completed
1851,892,2025-07-08 14:51:50,completed
1852,839,2025-09-18 10:26:50,completed
1853,788,2025-02-02 13:31:50,completed
1854,294,2025-02-24 14:26:50,completed
1855,733,2024-12-04 07:28:50,completed
1856,252,2025-04-24 19:47:50,completed
1857,234,2025-07-20 12:55:50,completed
1858,420,2025-05-29 13:03:50,cancelled
1859,967,2025-07-13 20:28:50,completed
1860,826,2025-01-03 23:50:50,completed
1861,323,2024-11-26 01:26:50,completed
1862,403,2025-01-14 12:08:50,completed
1863,925,2025-09-25 19:14:50,completed
1864,677,2025-09-10 21:56:50,cancelled
1865,908,2025-03-22 12:30:50,completed
1866,761,2025-08-01 08:51:50,completed
1867,287,2025-04-15 23:57:50,pending
1868,414,2025-08-30 03:49:50,completed
1869,808,2025-02-04 16:44:50,completed
1870,909,2025-06-05 21:27:50,cancelled
1871,203,2025-09-19 11:54:50,cancelled
1872,343,2024-12-04 00:39:50,completed
1873,291,2024-12-25 15:39:50,completed
1874,534,2025-07-10 16:24:50,completed
1875,29,2025-09-12 04:06:50,cancelled
1876,248,2025-07-25 17:21:50,cancelled
1877,518,2025-03-26 22:32:50,completed
1878,643,2024-11-21 10:21:50,completed
1879,667,2024-12-24 00:53:50,pending
1880,755,2025-06-08 08:41:50,completed
1881,764,2025-04-13 06:56:50,shipped
1882,961,2025-08-07 22:02:50,completed
1883,359,2025-07-22 18:19:50,completed
1884,689,2025-09-28 21:41:50,completed
1885,254,2025-05-03 15:52:50,completed
1886,843,2025-07-13 17:17:50,completed
1887,729,2025-06-11 02:14:50,completed
1888,64,2025-05-20 01:10:50,completed
1889,457,2024-12-27 14:18:50,completed
1890,603,2025-10-03 15:30:50,completed
1891,511,2025-05-12 07:42:50,completed
1892,971,2025-06-04 22:04:50,completed
1893,518,2025-05-23 04:14:50,completed
1894,992,2025-10-21 13:13:50,completed
1895,218,2025-07-19 02:49:50,completed
1896,967,2024-11-07 22:15:50,completed
1897,419,2024-12-21 18:59:50,completed
1898,42,2025-04-29 17:23:50,completed
1899,384,2024-12-21 10:24:50,completed
1900,147,2025-06-26 23:55:50,completed
1901,960,2025-08-19 12:08:50,cancelled
1902,839,2025-03-16 05:16:50,completed
1903,358,2024-10-23 02:40:50,completed
1904,587,2024-11-13 12:35:50,completed
1905,387,2025-06-10 09:55:50,completed
1906,142,2025-08-28 03:53:50,completed
1907,460,2025-06-14 13:47:50,completed
1908,640,2025-04-06 01:56:50,completed
